index,rank,id,name,tel,isCallLink,virtualTel,ppc,category/0,category/1,categoryPath/0/0,categoryPath/0/1,categoryPath/0/2,address,roadAddress,abbrAddress,shortAddress/0,shortAddress/1,shortAddress/2,display,telDisplay,context/0,context/1,context/2,context/3,context/4,reviewCount,ktCallMd,coupon,thumUrl,type,isSite,posExact,x,y,itemLevel,isAdultBusiness,streetPanorama/id,streetPanorama/pan,streetPanorama/tilt,streetPanorama/lng,streetPanorama/lat,streetPanorama/fov,skyPanorama/id,skyPanorama/pan,skyPanorama/tilt,skyPanorama/lng,skyPanorama/lat,skyPanorama/fov,insidePanorama,interiorPanorama,indoorPanorama,theme,poiInfo/relation,poiInfo/hasRelation,poiInfo/road/poiShapeType,poiInfo/road/shapeKey,poiInfo/road/boundary,poiInfo/road/detail,poiInfo/hasRoad,poiInfo/land,poiInfo/hasLand,poiInfo/polygon,poiInfo/hasPolygon,homePage,description,entranceCoords/car/0/rep,entranceCoords/car/0/x,entranceCoords/car/0/y,entranceCoords/walk/0/rep,entranceCoords/walk/0/x,entranceCoords/walk/0/y,isPollingPlace,bizhourInfo,menuInfo,petrolInfo,couponUrl,couponUrlMobile,hasCardBenefit,menuExist,hasNaverBooking,naverBookingUrl,naverEasyOrderUrl,hasNaverSmartOrder,reservationLabel/standard,reservationLabel/preOrder,reservationLabel/table,reservationLabel/takeout,reservation/benefit,hasBroadcastInfo,broadcastInfo,shopWindowInfo,hasNPay,carWash,parkingPrice,card,distance,marker,markerSelected,michelinGuide,indoor,markerLabel,subway,entranceCoords,categoryPath/1/0,categoryPath/1/1,categoryPath/1/2,poiInfo/relation/poiShapeType,poiInfo/relation/shapeKey/typeName,poiInfo/relation/shapeKey/wsid,poiInfo/relation/shapeKey/shapeID,poiInfo/relation/boundary/minX,poiInfo/relation/boundary/minY,poiInfo/relation/boundary/maxX,poiInfo/relation/boundary/maxY,poiInfo/relation/detail/0/type,poiInfo/relation/detail/0/sid,poiInfo/relation/detail/0/fullName,poiInfo/relation/detail/0/name,poiInfo/relation/detail/0/category,poiInfo/relation/detail/0/xPos,poiInfo/relation/detail/0/yPos,poiInfo/relation/detail/1/type,poiInfo/relation/detail/1/sid,poiInfo/relation/detail/1/fullName,poiInfo/relation/detail/1/name,poiInfo/relation/detail/1/category,poiInfo/relation/detail/1/xPos,poiInfo/relation/detail/1/yPos,entranceCoords/car/1/rep,entranceCoords/car/1/x,entranceCoords/car/1/y,markerLabel/text,markerLabel/style,markerLabel/meta/type,markerLabel/meta/raw/minPrice,entranceCoords/walk/1/rep,entranceCoords/walk/1/x,entranceCoords/walk/1/y,poiInfo/relation/detail/2/type,poiInfo/relation/detail/2/sid,poiInfo/relation/detail/2/fullName,poiInfo/relation/detail/2/name,poiInfo/relation/detail/2/category,poiInfo/relation/detail/2/xPos,poiInfo/relation/detail/2/yPos,categoryPath/1/3
41,52,1005807889,메종드캣,010-4652-5119,false,,1,반려동물,반려동물호텔,223267,223272,223316,광주광역시 남구 주월동 404-41,광주광역시 남구 서문대로 751,주월동 404-41,광주 남구,서문대로 751,메종드캣,010-4652-5119,6,916f7af28b0682eed9c978ce15b6f36c,0,http://ldb.phinf.naver.net/20181015_227/1539572200080VVKV6_JPEG/hK-DUZWrHPFVwaQjIv6ge_Ea.JPG.jpg,s,1,1,126.8974409,35.1265074,12,false,OP0UGkYh0MJiywwBWA359Q==,-99.18,10.00,126.8976432,35.1265399,120,9J8hZ7RnJ2STMJIGxNaB5w==,61.48,-30.00,126.8969421,35.1262360,124,,,,,,false,1,,,,false,,false,,false,https://maisondecat.modoo.at,,,,,,,,false,매일 10:00~19:00 100%예약제,"무마취미용(탄산스파포함) 90,000 | 고양이호텔1박 30,000 | 고양이탄산스파 50,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,5773.58,nres://marker/00063-00006,nres://marker/00063-00159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222606,222607,1004452,,,,,,,,,,,,,,,,,,,,,,,,,
42,53,16247348,브이호텔,062-571-5516,false,,1,숙박,모텔,221941,221946,230778,광주광역시 북구 용두동 282-9,광주광역시 북구 용두택지로 15,용두동 282-9,광주 북구,용두택지로 15,브이<b>호텔</b>,062-571-5516,1,ad37c31760e5b3655dfbef25916fe510,0,http://ldb.phinf.naver.net/20200206_64/1580933795741TVNLA_JPEG/5e3a1ada8da1d5.25885630.jpg,s,1,1,126.8753978,35.2131648,12,false,lxmUpw85u+AZNLSvr3oYWA==,113.13,10.00,126.8751321,35.2132781,120,tU5BT2MbOVDxFuo3RiXyNg==,93.36,-30.00,126.8711090,35.2134132,124,,,,,,false,1,,,,false,,false,,false,,,true,126.875496,35.212976,true,126.875496,35.212976,false,,"숙박 일반실 45,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4263.78,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,126.875626,35.213126,,,,,,,,,,,,,,false,126.875626,35.213126,,,,,,,,,,,,
43,54,1256016009,여기조아무인호텔,062-522-3700,false,,1,숙박,모텔,221941,221946,230778,광주광역시 북구 운암동 97-35,광주광역시 북구 북문대로 13,운암동 97-35,광주 북구,북문대로 13,여기조아무인<b>호텔</b>,062-522-3700,2,c8ff475a6448599857e7a8585e4380b4,0,http://ldb.phinf.naver.net/20191108_144/1573178818519FIsxE_JPEG/96d9b9e4e9ffc2007d395acb6bb41c8e.JPG,s,1,1,126.8833923,35.1735313,12,false,r8JLXtpVsCURsrWHQcO0VQ==,-143.97,10.00,126.8835609,35.1737625,120,wKX570JX6JxGICocydWhPQ==,91.78,-30.00,126.8788910,35.1736679,124,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,"숙박 디럭스(공기청정기) 55,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,826.68,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,55,1646399266,호텔얌 광주금호점,0503-5051-6031,false,,1,숙박,모텔,221941,221946,230775,광주광역시 서구 금호동 763-2,광주광역시 서구 금화로85번길 4-10,금호동 763-2,광주 서구,금화로85번길 4-10,<b>호텔</b>얌 <b>광주</b>금호점,0503-5051-6031,8,8a62aee97fa55ef52e2a9e5ffea96dda,0,http://ldb.phinf.naver.net/20171110_103/1510258827595Tr7OJ_JPEG/5a002a0d2744a4.67183662.jpg,s,1,1,126.8585018,35.1327635,12,false,mXaVT4yeLHU5FhLqZbe6yg==,-178.26,10.00,126.8585050,35.1328612,120,fgmkNE17dL/nEH5ql4vHJw==,-104.31,-30.00,126.8609314,35.1333809,124,,,,,,false,1,,,,false,,false,,false,http://www.yanolja.com/places/3010714,,true,126.8585,35.132819,true,126.8585,35.132819,false,,"숙박 프리미엄A (욕조,1PC,코로나안심▷매일소독) 50,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4904.67,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,56,1853375028,호텔 시애틀,062-372-8400,false,0507-1397-8400,1,숙박,모텔,221941,221946,230778,광주광역시 서구 치평동 1255-16,광주광역시 서구 상무평화로 93-2,치평동 1255-16,광주 서구,상무평화로 93-2,<b>호텔</b> 시애틀,062-372-8400,0,22d3518c2ce3c21a40684395509e1999,0,http://ldb.phinf.naver.net/20200824_170/15982396570280n87X_JPEG/5d648c17e7ad25.41857731.jpg,s,1,1,126.8493930,35.1484635,12,false,sFdjN8FjU47G5xt40KhSQA==,92.16,10.00,126.8492172,35.1484700,120,tx/yOAeRA1TyNvuLHilWQw==,-96.63,-30.00,126.8519440,35.1487579,124,,,,,,false,1,,,,false,,false,,false,,,true,126.849294,35.148505,true,126.849294,35.148505,false,,"숙박 스탠다드 50,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,3718.67,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222606,222607,1004452,,,,,,,,,,,,,,,,,,,,,,,,,
46,57,35750713,아마레호텔,062-951-6246,false,,1,숙박,모텔,221941,221946,230778,광주광역시 광산구 우산동 1574-8,광주광역시 광산구 무진대로211번길 21-5,우산동 1574-8,광주 광산구,무진대로211번길 21-5,아마레<b>호텔</b>,062-951-6246,1,9ed9fa0b9dfe25f7c2cd23f34887c519,0,http://ldb.phinf.naver.net/20200828_236/1598559329510uEs60_JPEG/5f4727fdf0b1d8.80118193.jpg,s,1,1,126.8034386,35.1631457,12,false,gMQtcJoLJjLxXOSQz/0OAQ==,21.76,10.00,126.8033841,35.1630092,120,Z2VGbFszr1TTtZix9MQyvA==,-90.74,-30.00,126.8066635,35.1631851,124,,,,,,false,1,,,,false,,false,,false,,,true,126.803462,35.163016,true,126.803462,35.163016,false,,"숙박 비즈니스 스탠다드 (공기청정기) 80,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,6590.68,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222606,222607,1004452,,,,,,,,,,,,,,,,,,,,,,,,,
47,58,38491329,벤틀리비지니스무인호텔,062-974-2000,false,,1,숙박,모텔,221941,221946,230778,광주광역시 광산구 쌍암동 688-25,광주광역시 광산구 임방울대로825번길 60-25,쌍암동 688-25,광주 광산구,임방울대로825번길 60-25,벤틀리비지니스무인<b>호텔</b>,062-974-2000,6,04043f433cc498da5f377725557357d7,0,http://ldb.phinf.naver.net/20200717_5/1594916254701D0YJj_JPEG/41965e9b3ac28141b3d8333bdec104a4.jpg,s,1,1,126.8515216,35.2208910,12,false,T9cYgmZYljY2tpjQhZlaqg==,-24.38,9.69,126.8514821,35.2206200,65,qRI/JWvCnZBylnjizgybPA==,-40.51,-30.00,126.8521576,35.2201462,124,,,,,,false,1,,,,false,,false,,false,,,true,126.851562,35.220722,true,126.851562,35.220722,false,,"숙박 비지니스룸(트윈) 70,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,5530.94,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,59,1862274690,상무63,062-365-8331,false,,1,숙박,호텔,221941,221942,222293,광주광역시 서구 치평동 1230-1,광주광역시 서구 시청로60번길 6,치평동 1230-1,광주 서구,시청로60번길 6,상무63,062-365-8331,0,d1d49e7331d9d856cae05df5a9499e4e,0,,s,1,1,126.8524082,35.1536397,12,false,eR1c8Or5qaNXD3NHsduRbQ==,-175.32,10.00,126.8524320,35.1539250,120,MtQ+qKPdzthfpnzHGRtV0A==,55.21,-30.00,126.8516693,35.1531258,124,,,,,,false,1,,,,false,,false,,false,,,true,126.852318,35.153834,true,126.852318,35.153834,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3098.34,nres://marker/00063-00088,nres://marker/00063-00242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,60,1129621954,호텔 여기어때 광주역점,062-514-1988,false,,1,숙박,모텔,221941,221946,230778,광주광역시 북구 중흥동 706-5,광주광역시 북구 중흥로140번길 19,중흥동 706-5,광주 북구,중흥로140번길 19,<b>호텔</b> 여기어때 <b>광주</b>역점,062-514-1988,16,02508e8898e9ed424df9c6502ae9e5d8,0,http://ldb.phinf.naver.net/20200226_21/1582647451708ujnEb_JPEG/86c6f0a6fbe5971711bd66424e3ac858.jpg,s,1,1,126.9090222,35.1613445,12,false,CGMzbqEoLtwamjx5m3rTbg==,104.34,10.00,126.9088580,35.1613863,120,bdGaNcBWWoVmvUZqopA2TQ==,83.64,-30.00,126.9063873,35.1610489,124,,,,,,false,1,,,,false,,false,,false,,,true,126.908907,35.161383,true,126.908907,35.161383,false,,"숙박 최고 좋은방 60,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3486.32,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21,21581986,호텔러브스토리,062-515-4114,false,,1,숙박,모텔,221941,221946,230778,광주광역시 북구 신안동 117-5,광주광역시 북구 무등로218번길 38,신안동 117-5,광주 북구,무등로218번길 38,<b>호텔</b>러브스토리,062-515-4114,1,d3c16b28bb2edb90f0096ae7234a735d,0,http://ldb.phinf.naver.net/20190614_8/1560456916885slPLM_JPEG/5d01cebe9cb899.25199851.jpg,s,1,1,126.9058351,35.1635697,12,false,NZPINYqtX522AeCxh+4LEw==,-5.78,7.13,126.9058981,35.1634235,90,kSSZGxr70Frg2U6dEYwjaQ==,-65.94,-30.00,126.9066696,35.1631966,124,,,,,1,RELA,1.0,21581986,117.9926027,19.6944771,117.9926027,19.6944771,,true,1,,,,false,,false,,false,,,true,126.905923,35.163481,true,126.905923,35.163481,false,,"숙박 일반실 30,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,3119.41,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,1913918433,호텔허니25,062-383-6888,false,,1,숙박,모텔,221941,221946,230778,광주광역시 서구 금호동 763-3,광주광역시 서구 금화로85번길 4-14,금호동 763-3,광주 서구,금화로85번길 4-14,<b>호텔</b>허니25,062-383-6888,8,0b4610f49596b903af8668b97198ee2b,0,http://ldb.phinf.naver.net/20190403_168/15542363293174Pn59_JPEG/5ca2f5b60ac795.43293056.jpg,s,1,1,126.8587198,35.1328099,12,false,mOhRz/of+nfgfU0dpbWXeg==,-172.83,10.00,126.8587320,35.1329050,120,fgmkNE17dL/nEH5ql4vHJw==,-104.53,-30.00,126.8609314,35.1333809,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,숙박 STANDARD(공기청정기)(코로나안심객실-매일소독) 업체문의,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4893.90,nres://marker/00063-00003,nres://marker/00063-00156,,,,,222606,222607,1004452,,,,,,,,,,,,,,,,,,,,,,,,
2,23,1567433310,호텔 여기어때 광주백운점,062-655-7955,false,,1,숙박,모텔,221941,221946,230778,광주광역시 남구 백운동 639-15,광주광역시 남구 독립로 23-1,백운동 639-15,광주 남구,독립로 23-1,<b>호텔</b> 여기어때 <b>광주</b>백운점,062-655-7955,11,1a4486ddfd477863c74eb035ab58c37f,0,http://ldb.phinf.naver.net/20200226_246/1582647437350AcUjo_JPEG/a2bacb406711d03bd8394d1674999494.jpg,s,1,1,126.9010655,35.1358596,12,false,aXR1v7VNCDOmLXXGyd/V7Q==,-4.50,10.00,126.9010802,35.1356734,120,Usy2uB0Zk+twoFf/zHIqAQ==,87.72,-30.00,126.8966675,35.1356812,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.901002,35.135706,true,126.901002,35.135706,false,,"숙박 VIP 65,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4970.29,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,24,1754057835,뉴욕코인호텔,062-1577-1000,false,,1,숙박,호텔,221941,221942,222293,광주광역시 서구 치평동 1259-5,광주광역시 서구 상무평화로 113,치평동 1259-5,광주 서구,상무평화로 113,뉴욕코인<b>호텔</b>,062-1577-1000,0,4a7133d2db202be8526ac48ffb7dd40b,0,,s,1,1,126.8510184,35.1488648,8,false,leQxCI+kqcuteBuPvPaPCQ==,-34.77,10.00,126.8511622,35.1486575,120,tx/yOAeRA1TyNvuLHilWQw==,-83.45,-30.00,126.8519440,35.1487579,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.851096,35.148751,true,126.851096,35.148751,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3593.82,nres://marker/00063-00088,nres://marker/00063-00242,,,,,222606,222607,1004452,,,,,,,,,,,,,,,,,,,,,,,,
4,25,37854674,광주맨해튼호텔,,false,,0,숙박,호텔,221941,221942,222293,광주광역시 서구 치평동 1217-1,광주광역시 서구 상무연하로 73,치평동 1217-1,광주 서구,상무연하로 73,<b>광주</b>맨해튼<b>호텔</b>,,1,aaa0675154673f4c8d378482297ca77e,0,,s,1,1,126.8499106,35.1547604,12,false,wx971v18HlmPzX3ZZfnXmg==,-95.80,10.00,126.8501887,35.1547884,120,1lr4prEjAHz579wA7Ziwvw==,-78.10,-30.00,126.8516693,35.1543884,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.850074,35.15475,true,126.850074,35.15475,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3160.57,nres://marker/00063-00088,nres://marker/00063-00242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,26,714871092,멍스토어,062-366-3939,false,0507-1438-3940,1,반려동물,반려동물호텔,223267,223272,223316,광주광역시 서구 쌍촌동 1356-5,광주광역시 서구 상일로24번길 17-1,쌍촌동 1356-5,광주 서구,상일로24번길 17-1,멍스토어,062-366-3939,36,509296b4af6e35bf7d7113fb515fbf20,0,http://ldb.phinf.naver.net/20170330_243/1490840024295QtibG_JPEG/186280514363330_0.jpeg,s,1,1,126.8651214,35.1576440,8,false,4f3mI7T/XZCuL11NRJPoSg==,2.64,10.00,126.8651141,35.1574856,120,hjiGGBSRDe7WQQeTy+/ovw==,92.62,-30.00,126.8608322,35.1578369,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,http://www.mungstore.com/,,true,126.865076,35.157558,true,126.865076,35.157558,false,매일 10:00~20:00,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,2095.66,nres://marker/00063-00006,nres://marker/00063-00159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,1598958430,골드브라운호텔,062-233-3200,false,0507-1419-3203,1,숙박,모텔,221941,221946,230778,광주광역시 동구 금동 8-1,광주광역시 동구 백서로125번길 32-5,금동 8-1,광주 동구,백서로125번길 32-5,골드브라운<b>호텔</b>,062-233-3200,56,7576bcc13bfbd6ea09fafc1c8fbb2f2e,0,http://ldb.phinf.naver.net/20191101_266/1572552962859mPbHn_PNG/5dbabc07010d31.18382945.png,s,1,1,126.9179251,35.1447762,12,false,,,,,,,RuevAPAtBHwL2DNH5YjSlQ==,101.57,-30.00,126.9148788,35.1453972,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,"숙박 Standard 45,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,5182.24,nres://marker/00063-00003,nres://marker/00063-00156,,,,,222606,222607,1004452,,,,,,,,,,,,,,,,,,,,,,,,
7,28,37568181,펫챔,062-526-6566,false,,1,반려동물,반려동물호텔,223267,223272,223316,광주광역시 북구 운암동 153-37,광주광역시 북구 금호로 118-1,운암동 153-37,광주 북구,금호로 118-1,펫챔,062-526-6566,2,2da97598c37570ebeeb7a2f608e774f9,0,http://ldb.phinf.naver.net/20160218_122/1455756817096vvCxv_JPEG/176167603475156_0.jpeg,s,1,1,126.8827075,35.1760735,12,false,f8ciOYYh1j6f1HkNqvAUoQ==,-45.23,3.31,126.8827866,35.1760310,75,a0lI94WVpg5vwi1HuuMZTg==,106.38,-30.00,126.8791351,35.1771202,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,http://blog.naver.com/petcham,,,,,,,,false,매일 10:00~20:00 일요일 휴무,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,763.06,nres://marker/00063-00006,nres://marker/00063-00159,,,,,222606,222607,1004452,,,,,,,,,,,,,,,,,,,,,,,,
8,29,1342948623,어반스테이호텔,062-418-1777,false,0507-1464-1778,1,숙박,모텔,221941,221946,230778,광주광역시 광산구 우산동 1600-2,광주광역시 광산구 무진대로232번길 7,우산동 1600-2,광주 광산구,무진대로232번길 7,어반스테이<b>호텔</b>,062-418-1777,5,e1add4685666241550b2aa1bcfb5c295,0,http://ldb.phinf.naver.net/20200221_158/158221555983971FjS_JPEG/b0245b31ac0fb97d5191d3e21bc94953.jpg,s,1,1,126.8060213,35.1610284,8,false,nGAgdmGlgI2YlOczqntAFQ==,101.19,10.00,126.8058323,35.1610656,120,WNyPvcclsKxQ/Tx0eD+1uQ==,-90.17,-30.00,126.8066635,35.1610298,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.805994,35.160912,true,126.805994,35.160912,false,,"숙박 (단독! 3베드패키지)패밀리스위트 150,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,6413.06,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,30,31949333,라마다플라자광주호텔 파라뷰,062-717-8888,false,,1,음식점,양식,220036,220044,220126,광주광역시 서구 치평동 1238-3 라마다프라자광주호텔 17층,광주광역시 서구 상무자유로 149 라마다프라자호텔 17층,치평동 1238-3 라마다프라자광주호텔 17층,광주 서구,상무자유로 149,라마다플라자<b>광주호텔</b> 파라뷰,062-717-8888,106,8d779fb41eca1b60e17ef7887d22bc25,0,http://blogfiles.naver.net/20151220_250/ljeony2_1450614175903ET9Ue_JPEG/DSC_0735.JPG#3872x2592,s,1,1,126.8505364,35.1520007,12,false,ljzgCC7bZkoaC34xAPYlmA==,-2.64,10.00,126.8505508,35.1516883,120,rGUKMNbbRkbwJQFnG/w+lg==,-97.71,-30.00,126.8516693,35.1521530,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,http://www.ramadagwangju.com/ramada/sub02_04.asp,,true,126.8506944,35.1518558,true,126.8506944,35.1518558,false,평일 06:30~21:30 Break time 있음,"조식뷔페 27,500 | 점심 성인 38,500 | 점심 어린이 24,200 | 저녁 성인 59,400 | 저녁 어린이 38,500",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,3347.65,nres://marker/00063-00122,nres://marker/00063-00276,,,,,,,,,,,라마다프라자호텔 17층,스테이크,레스토랑,샐러드바,경치,만두,false,126.8503022,35.1520472,,,,,,,,,,,,
10,31,1195641360,호텔얌 광주구시청점,0503-5051-4978,false,,1,숙박,모텔,221941,221946,230775,광주광역시 동구 학동 95-7,광주광역시 동구 양림로115번길 15,학동 95-7,광주 동구,양림로115번길 15,<b>호텔</b>얌 <b>광주</b>구시청점,0503-5051-4978,1,d93f5a6a24554c56e811ba3fcd646d37,0,http://ldb.phinf.naver.net/20190719_33/1563481115948NzCk1_JPEG/5d30099aa88065.52423765.jpg,s,1,1,126.9190402,35.1404941,12,false,MTvCdG19tGUcVJ3Pk+bSzA==,59.31,10.00,126.9187270,35.1403080,120,QCsIM/Qr7vkugMM9hRRNww==,95.73,-30.00,126.9150009,35.1408958,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.919158,35.140608,true,126.919158,35.140608,false,,"숙박 스탠다드 얌 오픈특별가 진행중 38,000",,,,false,1,false,,,false,false,false,false,false,,false,,,false,,-1,,5575.63,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,32,1708733463,K호텔,062-523-7272,false,,1,숙박,모텔,221941,221946,230778,광주광역시 북구 신안동 143-3,광주광역시 북구 중흥로 92,신안동 143-3,광주 북구,중흥로 92,K<b>호텔</b>,062-523-7272,13,653ad9a8329748ca849b7b4e5eefdb63,0,http://ldb.phinf.naver.net/20200830_14/1598717728707RUnjO_JPEG/b9c2f6833ea688bb415ef14ebd104491.jpg,s,1,1,126.9040893,35.1635465,12,false,C8/UxzAMBgZj5gGjO4CzYw==,-175.85,10.00,126.9040995,35.1636840,120,kSSZGxr70Frg2U6dEYwjaQ==,-82.32,-30.00,126.9066696,35.1631966,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,,,,,,,false,,"숙박 파티룸207 100,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,2975.82,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,33,1709242731,호텔 더자,062-227-5559,false,,1,숙박,모텔,221941,221946,230778,광주광역시 동구 대인동 316-5,광주광역시 동구 동계천로6번길 11-6,대인동 316-5,광주 동구,동계천로6번길 11-6,<b>호텔</b> 더자,062-227-5559,2,05bf1e31ff85497c5c4d78fdbacf3773,0,http://ldb.phinf.naver.net/20190810_160/15653817117772pw4F_JPEG/5d4cf4487335c0.66130304.jpg,s,1,1,126.9139906,35.1557129,12,false,yMzFAPZXyNdp3sDgpdNrGQ==,151.09,10.00,126.9139285,35.1558250,120,TUlPoNUjp3iqHe0Vs+1Y6w==,-87.52,-30.00,126.9152222,35.1556587,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.913915,35.155755,true,126.913915,35.155755,false,,"숙박 디럭스 30,000",,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,4181.05,nres://marker/00063-00003,nres://marker/00063-00156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,34,16050501,월드원,062-375-8474,false,,1,숙박,호텔,221941,221942,222293,광주광역시 서구 치평동 1218-3,광주광역시 서구 상무연하로 68,치평동 1218-3,광주 서구,상무연하로 68,월드원,062-375-8474,0,29c269b1038b78f01086ac9505aaef4b,0,,s,1,1,126.8504604,35.1543188,12,false,xiFYWZa1efgpW8Fmb//bPA==,85.08,10.00,126.8501889,35.1542952,120,1lr4prEjAHz579wA7Ziwvw==,-93.34,-30.00,126.8516693,35.1543884,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,,,true,126.8502978,35.1543238,true,126.8502978,35.1543238,false,,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3160.80,nres://marker/00063-00088,nres://marker/00063-00242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,35,37402153,라마다플라자광주호텔 쉥카이,062-717-7730,false,,1,중식,중식당,220036,220039,220091,광주광역시 서구 치평동 1238-3 3층,광주광역시 서구 상무자유로 149 3층,치평동 1238-3 3층,광주 서구,상무자유로 149,라마다플라자<b>광주호텔</b> 쉥카이,062-717-7730,96,650238ba9309b136b99b3dca6fef043d,0,,s,1,1,126.8505231,35.1520047,12,false,ljzgCC7bZkoaC34xAPYlmA==,-5.01,10.00,126.8505508,35.1516883,120,rGUKMNbbRkbwJQFnG/w+lg==,-97.42,-30.00,126.8516693,35.1521530,124,,,,,,,,,,,,,,false,1,,,,false,,false,,false,http://www.ramadagwangju.com/ramada/sub02_02.asp,,true,126.8506944,35.1518558,true,126.8506944,35.1518558,false,매일 11:30~22:00 Break time 15:00~18:00,,,,,false,0,false,,,false,false,false,false,false,,false,,,false,,-1,,3348.10,nres://marker/00063-00122,nres://marker/00063-00276,,,,,,,,,,,3층,코스요리,칠리새우,탕수육,짜장면,레스토랑,false,126.8503022,35.1520472,220861,,,,,,,,,,,
